-120,079058;36,505952;3329;!-- 39180 sats:11 UTC 17:45:22 -->;-3191,155533;-2365,078426;10921,91636;10750,91636;47;28;3,28084;2,23608936;3986,814874;73,57956998;-0,71768375
-120,07925;36,505878;3323;!-- 39195 sats:11 UTC 17:45:23 -->;-3247,416268;-2392,053734;10902,23132;10731,23132;48;29;-19,68504;-13,41653616;4049,208285;42,54096153;-0,71768375
-120,079335;36,50586;3312;!-- 39210 sats:11 UTC 17:45:24 -->;-3272,322775;-2398,615296;10866,14208;10695,14208;49;30;-36,08924;-24,59698296;4074,964608;17,56112932;-0,51263125
-120,079377;36,505872;3297;!-- 39225 sats:11 UTC 17:45:25 -->;-3284,628638;-2394,240922;10816,92948;10645,92948;50;31;-49,2126;-33,5413404;4088,02483;8,904696819;-0,410105
-120,079398;36,505887;3279;!-- 39240 sats:11 UTC 17:45:26 -->;-3290,781185;-2388,772954;10757,87436;10586,87436;51;32;-59,05512;-40,24960848;4096,256021;5,612175899;-0,30757875
-120,079402;36,505895;3261;!-- 39255 sats:11 UTC 17:45:27 -->;-3291,952879;-2385,856704;10698,81924;10527,81924;52;33;-59,05512;-40,24960848;4099,398851;2,142838634;5,68434E-14
-120,079387;36,505902;3244;!-- 39270 sats:11 UTC 17:45:28 -->;-3287,557452;-2383,304986;10643,04496;10472,04496;53;34;-55,77428;-38,01351912;4104,481277;3,465290429;0,10252625
-120,07936;36,505917;3225;!-- 39285 sats:11 UTC 17:45:29 -->;-3279,645582;-2377,837018;10580,709;10409,709;54;35;-62,33596;-42,48569784;4114,09878;6,557388293;-0,2050525
-120,079323;36,505953;3207;!-- 39300 sats:11 UTC 17:45:30 -->;-3268,802742;-2364,713894;10521,65388;10350,65388;55;36;-59,05512;-40,24960848;4131,121809;11,60661091;0,10252625
-120,079283;36,506005;3188;!-- 39315 sats:11 UTC 17:45:31 -->;-3257,080215;-2345,758272;10459,31792;10288,31792;56;37;-62,33596;-42,48569784;4153,409323;15,19603215;-0,10252625
-120,079277;36,506048;3169;!-- 39330 sats:11 UTC 17:45:32 -->;-3255,320357;-2330,08343;10396,98196;10225,98196;57;38;-62,33596;-42,48569784;4169,182647;10,75453929;0
-120,079288;36,506085;3152;!-- 39345 sats:11 UTC 17:45:33 -->;-3258,541889;-2316,595776;10341,20768;10170,20768;58;39;-55,77428;-38,01351912;4183,049698;9,454807167;0,2050525
-120,07929;36,506107;3132;!-- 39360 sats:11 UTC 17:45:34 -->;-3259,126979;-2308,57609;10275,59088;10104,59088;59;40;-65,6168;-44,7217872;4191,090699;5,482500806;-0,30757875
-120,07926;36,50612;3112;!-- 39375 sats:11 UTC 17:45:35 -->;-3250,336195;-2303,837184;10209,97408;10038,97408;60;41;-65,6168;-44,7217872;4201,077445;6,809144944;0
-120,079203;36,506158;3093;!-- 39390 sats:11 UTC 17:45:36 -->;-3233,63316;-2289,984998;10147,63812;9976,63812;61;42;-62,33596;-42,48569784;4222,777086;14,79521002;0,10252625
-120,079157;36,50621;3076;!-- 39405 sats:11 UTC 17:45:37 -->;-3220,152642;-2271,029376;10091,86384;9920,86384;62;43;-55,77428;-38,01351912;4246,037352;15,85927245;0,2050525
-120,079148;36,506258;3058;!-- 39420 sats:11 UTC 17:45:38 -->;-3217,513579;-2253,531878;10032,80872;9861,80872;63;44;-59,05512;-40,24960848;4263,732749;12,06504339;-0,10252625
-120,079153;36,506297;3036;!-- 39435 sats:11 UTC 17:45:39 -->;-3218,976994;-2239,315162;9960,63024;9789,63024;64;45;-72,17848;-49,19396592;4278,024587;9,744434681;-0,410105
-120,07915;36,506317;3015;!-- 39450 sats:11 UTC 17:45:40 -->;-3218,097141;-2232,024538;9891,7326;9720,7326;65;46;-68,89764;-46,95787656;4285,368111;5,006947942;0,10252625
-120,079127;36,506327;2997;!-- 39465 sats:11 UTC 17:45:41 -->;-3211,357563;-2228,379226;9832,67748;9661,67748;66;47;-59,05512;-40,24960848;4293,03037;5,224267704;0,30757875
-120,079085;36,50635;2977;!-- 39480 sats:11 UTC 17:45:42 -->;-3199,050315;-2219,995008;9767,06068;9596,06068;67;48;-65,6168;-44,7217872;4307,922094;10,15344834;-0,2050525
-120,079048;36,506397;2959;!-- 39495 sats:11 UTC 17:45:43 -->;-3188,207121;-2202,862042;9708,00556;9537,00556;68;49;-59,05512;-40,24960848;4328,198026;13,82449878;0,2050525
-120,079022;36,50645;2941;!-- 39510 sats:11 UTC 17:45:44 -->;-3180,586766;-2183,541888;9648,95044;9477,95044;69;50;-59,05512;-40,24960848;4348,966707;14,16046481;5,68434E-14
-120,07902;36,50649;2923;!-- 39525 sats:11 UTC 17:45:45 -->;-3179,99911;-2168,96064;9589,89532;9418,89532;70;51;-59,05512;-40,24960848;4363,559793;9,949830761;-5,68434E-14
-120,079018;36,506503;2904;!-- 39540 sats:11 UTC 17:45:46 -->;-3179,412563;-2164,221734;9527,55936;9356,55936;71;52;-62,33596;-42,48569784;4368,334859;3,255727403;-0,10252625
